               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.038258,            0.044295,          0.00049361,             0.85086,             0.79401,             0.85105,             0.41286,             0.04152,            0.042967,            0.001054,            0.006535,            0.006535,            0.006535
                  37,            0.037984,            0.044352,          0.00041425,             0.85883,             0.79473,             0.85207,             0.41517,            0.041223,            0.042701,          0.00092865,            0.006436,            0.006436,            0.006436
                  38,            0.037688,            0.043278,          0.00047827,              0.8624,             0.79562,             0.85483,             0.41798,             0.04147,            0.043025,          0.00082689,            0.006337,            0.006337,            0.006337
                  39,            0.037924,            0.044184,          0.00041717,             0.86497,             0.79337,             0.85615,             0.41749,            0.041455,            0.042744,          0.00097013,            0.006238,            0.006238,            0.006238
                  40,            0.037866,            0.044427,          0.00044983,             0.87659,             0.77462,             0.85036,             0.41319,            0.041417,            0.043231,           0.0010979,            0.006139,            0.006139,            0.006139
                  41,            0.037561,            0.043235,          0.00047909,             0.85244,             0.79374,             0.84795,             0.41226,            0.041709,            0.042719,          0.00099549,             0.00604,             0.00604,             0.00604
                  42,             0.03756,            0.043588,          0.00039931,              0.8508,              0.7937,             0.84689,             0.40907,            0.041801,            0.043314,          0.00097764,            0.005941,            0.005941,            0.005941
                  43,            0.037125,            0.043523,          0.00050404,             0.84659,             0.79962,             0.84711,             0.41504,             0.04208,            0.043321,           0.0010131,            0.005842,            0.005842,            0.005842
                  44,            0.036923,            0.043922,          0.00036063,             0.84147,              0.8001,             0.84629,             0.41366,            0.041892,            0.043223,          0.00083557,            0.005743,            0.005743,            0.005743
                  45,            0.037241,            0.043327,          0.00057449,             0.85266,             0.79266,             0.84975,             0.41462,            0.041802,            0.043215,           0.0009744,            0.005644,            0.005644,            0.005644
                  46,            0.036719,            0.043318,          0.00041737,             0.85284,             0.80597,             0.86017,             0.42666,            0.041164,            0.043137,          0.00081985,            0.005545,            0.005545,            0.005545
                  47,            0.036081,            0.042366,          0.00035632,             0.84193,             0.80651,             0.84847,              0.4181,            0.041529,            0.043142,          0.00075105,            0.005446,            0.005446,            0.005446
                  48,            0.036196,            0.042303,          0.00038521,              0.8622,             0.79857,             0.84946,             0.41533,            0.041658,            0.043597,          0.00086008,            0.005347,            0.005347,            0.005347
                  49,            0.036269,            0.043699,          0.00036151,             0.85161,             0.80554,             0.85401,             0.41851,            0.041691,            0.043014,          0.00096467,            0.005248,            0.005248,            0.005248
                  50,            0.036157,            0.042063,          0.00032773,             0.84328,             0.81069,             0.85427,             0.42375,            0.041252,            0.043228,          0.00083249,            0.005149,            0.005149,            0.005149
                  51,             0.03576,            0.042555,          0.00064222,             0.84955,             0.80138,             0.84691,             0.41463,             0.04189,            0.043497,          0.00099419,             0.00505,             0.00505,             0.00505
                  52,            0.035678,            0.042141,          0.00031451,             0.85487,              0.8038,             0.85219,              0.4189,            0.041425,            0.043763,          0.00082362,            0.004951,            0.004951,            0.004951
                  53,            0.035685,            0.042114,          0.00030831,             0.85279,             0.80628,             0.85326,             0.42281,            0.041281,            0.043609,          0.00081024,            0.004852,            0.004852,            0.004852
                  54,            0.035501,             0.04184,          0.00038608,             0.85706,             0.79873,             0.85595,             0.41952,            0.041566,            0.043664,          0.00087169,            0.004753,            0.004753,            0.004753
                  55,            0.035257,             0.04217,          0.00026991,             0.85078,             0.81201,             0.85439,             0.42073,            0.041876,            0.043887,          0.00082605,            0.004654,            0.004654,            0.004654
                  56,            0.035366,            0.042812,          0.00045759,             0.86092,             0.79742,             0.85726,             0.42451,            0.040915,            0.043598,          0.00075734,            0.004555,            0.004555,            0.004555
                  57,            0.034801,            0.041432,          0.00026627,             0.85116,             0.79787,             0.84999,             0.42067,            0.041745,            0.043732,          0.00073851,            0.004456,            0.004456,            0.004456
                  58,            0.035109,            0.040953,          0.00032114,             0.85013,             0.80522,               0.857,             0.41727,            0.041769,             0.04351,          0.00080796,            0.004357,            0.004357,            0.004357
                  59,            0.034747,            0.041091,          0.00024399,             0.86111,             0.79773,             0.85156,             0.41621,            0.041571,            0.044769,          0.00090401,            0.004258,            0.004258,            0.004258
