               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10243,            0.058952,            0.021186,             0.17246,             0.36626,             0.11557,            0.030338,            0.079381,            0.076389,            0.013166,            0.070261,           0.0033043,           0.0033043
                   1,            0.071722,            0.050025,           0.0070573,             0.37882,             0.44539,             0.37055,             0.13229,            0.066145,            0.044342,           0.0065794,            0.040217,           0.0065939,           0.0065939
                   2,            0.063941,            0.046474,            0.005125,             0.35007,             0.40266,              0.3156,              0.1275,            0.058268,             0.05428,            0.026192,            0.010129,           0.0098394,           0.0098394
                   3,            0.057938,            0.046921,           0.0039815,             0.56376,             0.44676,             0.44637,             0.19008,            0.054193,            0.045287,            0.018636,            0.009802,            0.009802,            0.009802
                   4,            0.054437,             0.04336,           0.0034094,             0.69969,             0.58027,             0.62335,             0.25098,            0.050059,            0.041797,           0.0066797,            0.009802,            0.009802,            0.009802
                   5,              0.0525,            0.044135,           0.0027207,             0.71973,             0.62191,             0.67327,             0.29335,             0.04832,            0.040308,           0.0042643,            0.009736,            0.009736,            0.009736
                   6,            0.050171,            0.042218,           0.0023171,             0.77329,             0.61809,             0.68243,             0.29539,             0.04756,            0.040156,           0.0035289,             0.00967,             0.00967,             0.00967
                   7,            0.049123,            0.041248,           0.0019721,              0.7694,             0.64842,             0.71086,             0.31435,            0.046863,            0.037608,           0.0057158,            0.009604,            0.009604,            0.009604
                   8,            0.048893,            0.040625,           0.0018277,             0.79855,             0.66858,             0.73781,             0.33091,            0.046373,            0.039202,           0.0021876,            0.009538,            0.009538,            0.009538
                   9,            0.047894,            0.040857,           0.0017679,             0.80389,             0.71158,             0.77043,             0.33682,            0.046532,            0.035677,           0.0018241,            0.009472,            0.009472,            0.009472
                  10,            0.046622,            0.039219,           0.0016089,             0.78901,             0.65999,             0.72085,             0.32751,            0.046242,            0.036877,           0.0023615,            0.009406,            0.009406,            0.009406
                  11,            0.047104,            0.039914,           0.0013925,             0.82651,              0.7175,             0.78468,             0.35151,            0.044826,            0.035988,          0.00074749,             0.00934,             0.00934,             0.00934
                  12,            0.045998,            0.039648,           0.0013422,             0.81564,             0.67683,             0.75532,             0.32715,             0.04743,            0.037663,          0.00096436,            0.009274,            0.009274,            0.009274
                  13,            0.046279,            0.039233,           0.0011888,             0.82026,             0.72777,             0.78636,             0.36538,             0.04426,            0.035067,          0.00063705,            0.009208,            0.009208,            0.009208
                  14,            0.045584,            0.039458,           0.0012033,             0.81435,             0.70978,             0.76226,             0.35482,            0.045326,            0.035843,          0.00057152,            0.009142,            0.009142,            0.009142
                  15,            0.045309,            0.037937,           0.0011087,             0.83032,             0.74507,             0.80272,              0.3767,            0.044237,            0.034983,          0.00062605,            0.009076,            0.009076,            0.009076
                  16,            0.044956,            0.037928,           0.0012433,              0.8361,             0.74145,             0.79877,             0.37231,            0.044063,            0.034617,          0.00054959,             0.00901,             0.00901,             0.00901
                  17,            0.044778,            0.037894,          0.00092181,             0.82767,             0.73105,             0.78551,             0.36363,            0.044357,            0.035168,          0.00060225,            0.008944,            0.008944,            0.008944
                  18,             0.04469,            0.037431,           0.0010888,             0.83139,             0.72496,             0.78516,             0.36223,            0.044369,            0.035123,          0.00093042,            0.008878,            0.008878,            0.008878
                  19,            0.044266,            0.037122,           0.0010292,             0.83672,             0.74222,             0.81138,             0.38648,            0.042998,            0.035412,          0.00052104,            0.008812,            0.008812,            0.008812
                  20,            0.043747,            0.037916,            0.001096,             0.81842,             0.72258,             0.78995,             0.36783,            0.044069,            0.036249,          0.00089907,            0.008746,            0.008746,            0.008746
                  21,            0.043571,            0.036891,          0.00092712,             0.80712,             0.75457,             0.79246,             0.37318,            0.043681,            0.034945,           0.0011973,             0.00868,             0.00868,             0.00868
