               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.03957,            0.035241,          0.00049683,              0.8792,             0.78281,             0.85571,             0.43453,            0.040611,            0.030369,          0.00062646,             0.00307,             0.00307,             0.00307
                  37,            0.039616,             0.03635,           0.0004902,             0.87644,             0.78783,             0.85794,             0.43562,            0.040299,            0.030085,          0.00064328,            0.002872,            0.002872,            0.002872
                  38,            0.039492,            0.036097,          0.00047813,             0.87821,             0.79328,              0.8588,             0.43396,             0.04012,            0.030254,          0.00065494,            0.002674,            0.002674,            0.002674
                  39,            0.039563,            0.035503,          0.00040429,             0.89276,             0.78102,             0.85851,             0.43471,            0.040125,            0.029942,          0.00083107,            0.002476,            0.002476,            0.002476
                  40,            0.039277,            0.035386,          0.00044067,             0.88845,               0.794,             0.86279,             0.43675,            0.039964,            0.030138,          0.00057326,            0.002278,            0.002278,            0.002278
                  41,            0.039084,             0.03529,          0.00042174,             0.88249,             0.78923,             0.86108,             0.43858,            0.039963,            0.030047,          0.00055263,             0.00208,             0.00208,             0.00208
                  42,              0.0385,            0.035222,          0.00042462,              0.8826,             0.79607,             0.85765,             0.43712,            0.040028,            0.029893,          0.00060378,            0.001882,            0.001882,            0.001882
                  43,            0.038456,            0.034992,          0.00040334,             0.87657,             0.80237,             0.86538,             0.44182,            0.039836,            0.029921,          0.00054055,            0.001684,            0.001684,            0.001684
                  44,            0.038348,            0.035109,           0.0003324,               0.882,             0.80221,             0.86621,             0.44047,            0.039875,            0.030054,          0.00062056,            0.001486,            0.001486,            0.001486
                  45,            0.038044,            0.034364,          0.00032682,             0.89045,             0.78711,             0.86084,             0.44236,            0.039685,            0.030207,          0.00058272,            0.001288,            0.001288,            0.001288
                  46,               0.038,            0.033857,          0.00032669,             0.88735,              0.7883,             0.86161,             0.44054,            0.040025,            0.030151,           0.0006403,             0.00109,             0.00109,             0.00109
                  47,            0.037894,            0.035376,          0.00028338,             0.87872,             0.79467,               0.858,             0.43994,            0.039877,            0.030097,          0.00058056,            0.000892,            0.000892,            0.000892
                  48,            0.037691,            0.034544,           0.0002879,             0.87994,             0.79355,             0.85776,             0.44019,            0.039903,            0.030204,          0.00056234,            0.000694,            0.000694,            0.000694
                  49,            0.037515,            0.034512,          0.00030993,             0.88256,             0.79426,             0.86069,             0.44058,            0.039907,            0.030268,          0.00058212,            0.000496,            0.000496,            0.000496
