               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.041756,            0.030685,          0.00084495,             0.86366,             0.72854,             0.80005,             0.43147,            0.042272,            0.027795,           0.0012967,            0.006535,            0.006535,            0.006535
                  37,            0.041183,            0.031908,          0.00076049,             0.86191,             0.76667,             0.81301,             0.42926,            0.041222,            0.027493,           0.0012176,            0.006436,            0.006436,            0.006436
                  38,            0.040645,            0.032898,          0.00081797,             0.89188,             0.69298,             0.78738,             0.41165,            0.041191,            0.026981,           0.0013554,            0.006337,            0.006337,            0.006337
                  39,            0.040821,            0.031044,          0.00076088,             0.86014,             0.73505,             0.82144,             0.43257,            0.041129,            0.027323,           0.0023648,            0.006238,            0.006238,            0.006238
                  40,            0.040338,            0.031696,          0.00075395,             0.88635,             0.73163,             0.82005,             0.43738,            0.040826,            0.026772,           0.0012913,            0.006139,            0.006139,            0.006139
                  41,            0.039969,             0.03134,          0.00079737,             0.82784,             0.72217,             0.78723,             0.40832,            0.042772,            0.028966,           0.0014138,             0.00604,             0.00604,             0.00604
                  42,            0.039789,            0.031807,          0.00074764,             0.89755,              0.7133,             0.81664,             0.43851,            0.040729,            0.027651,           0.0013001,            0.005941,            0.005941,            0.005941
                  43,            0.040069,            0.029441,          0.00087912,             0.86244,             0.72901,             0.80984,             0.43741,            0.041368,            0.027305,            0.001742,            0.005842,            0.005842,            0.005842
                  44,            0.039861,            0.031606,          0.00069623,             0.85243,             0.75035,             0.81609,              0.4412,            0.041442,            0.027587,           0.0011913,            0.005743,            0.005743,            0.005743
                  45,            0.039882,            0.031298,          0.00071442,             0.87878,             0.73179,             0.81728,             0.43268,            0.040729,            0.027206,           0.0013633,            0.005644,            0.005644,            0.005644
                  46,             0.03984,            0.029634,           0.0006788,             0.79123,             0.80075,             0.81978,             0.43508,            0.040772,            0.026517,           0.0011955,            0.005545,            0.005545,            0.005545
                  47,            0.039658,            0.030766,          0.00057875,             0.90995,             0.69049,             0.79698,             0.42041,            0.042739,            0.027404,           0.0013696,            0.005446,            0.005446,            0.005446
                  48,            0.039197,            0.030435,          0.00064123,             0.89522,             0.71487,             0.82394,             0.43438,            0.040788,            0.027135,           0.0013506,            0.005347,            0.005347,            0.005347
                  49,            0.039162,            0.031058,          0.00063838,             0.90286,             0.73944,             0.83237,             0.44915,            0.041192,            0.026957,           0.0016576,            0.005248,            0.005248,            0.005248
                  50,            0.039284,            0.029082,          0.00060187,             0.86617,             0.73093,              0.8174,             0.43651,            0.040835,            0.027186,           0.0015424,            0.005149,            0.005149,            0.005149
                  51,            0.038853,            0.030389,          0.00058056,              0.8499,             0.77898,             0.83872,              0.4507,            0.041264,            0.027197,           0.0011278,             0.00505,             0.00505,             0.00505
                  52,            0.039243,            0.030009,          0.00052461,             0.84751,              0.7624,             0.82689,             0.43915,            0.041331,            0.027338,           0.0012543,            0.004951,            0.004951,            0.004951
                  53,            0.039236,            0.029298,           0.0006266,             0.83098,             0.78501,             0.83192,             0.43211,            0.040537,            0.026816,           0.0017472,            0.004852,            0.004852,            0.004852
                  54,              0.0388,            0.029214,          0.00066412,              0.8062,             0.76941,             0.80559,             0.41671,            0.041685,            0.026905,           0.0014739,            0.004753,            0.004753,            0.004753
                  55,              0.0388,            0.029453,          0.00054236,             0.79163,             0.78716,             0.82231,             0.44515,            0.040778,            0.027199,           0.0013481,            0.004654,            0.004654,            0.004654
                  56,            0.038083,            0.029348,          0.00058498,             0.85108,              0.7462,             0.82485,             0.44162,            0.041162,            0.028765,           0.0018694,            0.004555,            0.004555,            0.004555
                  57,            0.038558,            0.029277,          0.00045467,             0.91006,             0.69837,              0.8122,             0.43453,            0.040998,            0.027419,            0.001144,            0.004456,            0.004456,            0.004456
                  58,            0.038498,            0.028977,          0.00046061,             0.86776,             0.75376,             0.83279,             0.45798,            0.040998,             0.02732,            0.001364,            0.004357,            0.004357,            0.004357
                  59,             0.03768,            0.029748,          0.00045799,             0.86728,             0.74303,             0.82711,             0.44871,            0.040552,            0.026518,           0.0012506,            0.004258,            0.004258,            0.004258
                  60,            0.037797,            0.030121,           0.0004978,             0.86509,             0.77687,             0.83576,             0.44962,            0.040666,            0.027571,           0.0011233,            0.004159,            0.004159,            0.004159
                  61,              0.0374,            0.028281,          0.00054579,             0.83862,             0.77908,             0.82478,             0.44152,            0.041089,            0.027251,           0.0012994,             0.00406,             0.00406,             0.00406
                  62,            0.037524,            0.027738,          0.00045415,             0.85763,             0.76798,             0.82839,             0.44286,            0.041003,            0.027166,           0.0011057,            0.003961,            0.003961,            0.003961
                  63,             0.03755,            0.028143,          0.00042668,             0.85989,             0.74484,             0.81777,             0.43707,            0.041353,            0.027412,           0.0013456,            0.003862,            0.003862,            0.003862
                  64,            0.036982,            0.026666,          0.00047296,             0.84354,              0.7436,             0.81387,             0.43558,            0.040904,            0.028155,           0.0014246,            0.003763,            0.003763,            0.003763
                  65,            0.037546,            0.029087,          0.00043428,             0.87942,             0.73708,             0.82933,             0.44383,            0.041368,            0.027008,           0.0012967,            0.003664,            0.003664,            0.003664
                  66,            0.036625,            0.027163,          0.00040564,             0.81865,              0.7776,             0.81637,             0.44006,             0.04192,            0.027345,           0.0013069,            0.003565,            0.003565,            0.003565
                  67,            0.036631,            0.027135,           0.0004192,              0.8629,             0.76006,             0.83515,             0.44067,            0.040818,            0.027786,           0.0014216,            0.003466,            0.003466,            0.003466
                  68,            0.036756,            0.027589,          0.00037685,             0.85948,             0.76077,             0.82869,             0.43272,            0.041112,             0.02796,           0.0013721,            0.003367,            0.003367,            0.003367
                  69,            0.036674,            0.027657,          0.00042938,             0.86162,              0.7573,             0.80684,             0.43745,            0.041788,            0.029124,           0.0012823,            0.003268,            0.003268,            0.003268
                  70,            0.037383,            0.027532,          0.00048021,             0.85095,             0.77342,             0.83558,             0.44051,            0.040781,            0.027811,           0.0013375,            0.003169,            0.003169,            0.003169
                  71,            0.036818,            0.027918,          0.00040777,             0.89766,             0.73072,             0.83548,             0.44937,            0.041346,            0.027806,           0.0013314,             0.00307,             0.00307,             0.00307
                  72,            0.036268,             0.02814,          0.00034214,             0.89339,             0.73579,              0.8233,             0.43895,            0.041848,            0.028863,           0.0016462,            0.002971,            0.002971,            0.002971
                  73,            0.036202,            0.027723,          0.00033766,             0.90158,             0.74426,             0.83582,             0.44721,            0.040861,             0.02727,           0.0014745,            0.002872,            0.002872,            0.002872
                  74,            0.036423,            0.028018,          0.00039048,             0.84533,             0.75236,             0.82193,             0.45247,            0.040641,            0.028627,           0.0014268,            0.002773,            0.002773,            0.002773
                  75,            0.036184,            0.026872,          0.00030488,             0.86297,             0.75349,             0.81933,             0.43911,            0.041052,            0.028536,           0.0014085,            0.002674,            0.002674,            0.002674
                  76,            0.035519,            0.026837,          0.00033163,             0.85799,             0.75754,             0.82621,             0.44425,             0.04116,             0.02829,           0.0013267,            0.002575,            0.002575,            0.002575
                  77,            0.035651,            0.025778,          0.00038255,             0.81961,             0.80646,             0.82647,             0.44434,            0.041523,            0.027988,           0.0012239,            0.002476,            0.002476,            0.002476
                  78,            0.035274,            0.025961,          0.00037711,             0.87154,             0.74133,             0.82364,             0.45353,            0.040977,            0.028005,           0.0014121,            0.002377,            0.002377,            0.002377
                  79,            0.036019,            0.026171,          0.00037778,              0.8384,             0.77795,             0.82965,             0.44589,            0.041579,            0.028644,           0.0015398,            0.002278,            0.002278,            0.002278
                  80,            0.035694,            0.026759,          0.00030742,              0.8463,             0.76658,             0.82638,             0.44232,            0.041135,            0.029119,           0.0013209,            0.002179,            0.002179,            0.002179
                  81,            0.035094,            0.026594,          0.00034866,             0.88196,             0.73886,             0.82759,             0.45261,            0.041493,            0.028631,           0.0015075,             0.00208,             0.00208,             0.00208
                  82,             0.03533,            0.027314,          0.00036415,             0.83534,             0.77621,             0.83067,             0.44321,            0.041619,            0.028366,           0.0011734,            0.001981,            0.001981,            0.001981
                  83,            0.035065,            0.027017,          0.00036376,             0.88171,             0.74662,             0.82506,             0.44293,            0.040876,            0.028659,           0.0012056,            0.001882,            0.001882,            0.001882
                  84,            0.035101,            0.025813,          0.00033216,             0.88875,              0.7357,             0.83337,              0.4458,            0.041394,            0.028751,           0.0013716,            0.001783,            0.001783,            0.001783
                  85,            0.034981,            0.026397,          0.00032855,             0.88712,             0.74025,             0.83613,             0.45021,            0.041294,            0.028639,            0.001386,            0.001684,            0.001684,            0.001684
                  86,            0.034689,            0.026602,          0.00028635,             0.82217,              0.7889,             0.82963,             0.44446,            0.041632,            0.029241,           0.0012442,            0.001585,            0.001585,            0.001585
                  87,            0.034922,            0.026785,          0.00030268,             0.88776,              0.7356,              0.8337,             0.44608,            0.041921,            0.028795,           0.0011983,            0.001486,            0.001486,            0.001486
                  88,            0.034627,            0.025882,           0.0003294,             0.87053,             0.74949,             0.83455,             0.44807,            0.041515,            0.028583,           0.0012296,            0.001387,            0.001387,            0.001387
                  89,            0.034037,            0.025259,          0.00030358,               0.871,             0.76415,             0.83562,             0.44984,            0.041439,            0.028991,           0.0012742,            0.001288,            0.001288,            0.001288
                  90,            0.034064,             0.02619,          0.00030377,              0.8719,             0.74878,             0.83173,             0.44279,            0.041823,            0.028741,           0.0013581,            0.001189,            0.001189,            0.001189
                  91,            0.034131,            0.026114,          0.00032686,             0.90881,             0.73039,             0.84112,             0.45334,            0.041701,            0.028617,           0.0012727,             0.00109,             0.00109,             0.00109
                  92,            0.034401,            0.025983,          0.00030792,             0.88782,             0.73786,             0.83558,             0.44484,            0.041558,            0.029111,           0.0012928,            0.000991,            0.000991,            0.000991
                  93,            0.034274,            0.024933,          0.00029476,             0.87617,             0.73773,             0.82225,             0.44135,            0.041628,            0.029669,            0.001341,            0.000892,            0.000892,            0.000892
                  94,            0.033914,            0.026068,           0.0002416,             0.86977,             0.76521,             0.83526,             0.44491,            0.041501,            0.028741,           0.0013091,            0.000793,            0.000793,            0.000793
                  95,            0.034003,            0.025942,          0.00031237,             0.88271,             0.76095,             0.83967,             0.44837,            0.041861,            0.029005,           0.0013389,            0.000694,            0.000694,            0.000694
                  96,            0.033664,            0.024396,          0.00025007,             0.90663,             0.74068,             0.83229,             0.44639,            0.042062,            0.028887,           0.0012935,            0.000595,            0.000595,            0.000595
                  97,            0.033131,            0.024726,          0.00025805,             0.87392,             0.75502,             0.82968,             0.44349,            0.041829,            0.029206,           0.0013763,            0.000496,            0.000496,            0.000496
                  98,            0.033363,            0.025352,          0.00026195,             0.86537,             0.75497,             0.82831,             0.44745,            0.041712,             0.02948,           0.0012591,            0.000397,            0.000397,            0.000397
