               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.039948,            0.033313,          0.00051587,               0.874,             0.81454,             0.87694,             0.44492,            0.040115,            0.027671,          0.00064489,            0.006535,            0.006535,            0.006535
                  37,             0.04012,            0.034201,          0.00049519,             0.86165,             0.82631,             0.87464,             0.44528,            0.039835,            0.027337,          0.00057864,            0.006436,            0.006436,            0.006436
                  38,            0.039943,            0.034073,          0.00051012,             0.86893,              0.8265,             0.88475,             0.45149,             0.03952,            0.027463,          0.00045584,            0.006337,            0.006337,            0.006337
                  39,            0.040208,            0.033814,          0.00044159,             0.87053,             0.79655,             0.86991,             0.44286,             0.03995,            0.027928,          0.00082019,            0.006238,            0.006238,            0.006238
                  40,            0.039907,            0.033543,          0.00045255,             0.88312,             0.82086,             0.88449,             0.45286,            0.039745,            0.027197,          0.00046192,            0.006139,            0.006139,            0.006139
                  41,            0.039681,            0.033433,          0.00045446,             0.86532,             0.82572,             0.87663,             0.44767,            0.039784,            0.027691,          0.00047511,             0.00604,             0.00604,             0.00604
                  42,            0.039177,            0.033484,          0.00050996,             0.87884,             0.82126,             0.87794,              0.4513,            0.039303,            0.027377,          0.00055612,            0.005941,            0.005941,            0.005941
                  43,            0.039538,            0.033689,          0.00064716,             0.87728,             0.80826,             0.87754,             0.44908,            0.039543,             0.02755,          0.00075202,            0.005842,            0.005842,            0.005842
                  44,             0.03927,            0.033666,          0.00045893,             0.87431,             0.81372,             0.87637,             0.44389,            0.039731,            0.027494,          0.00055705,            0.005743,            0.005743,            0.005743
                  45,             0.03893,            0.032896,          0.00036263,             0.88057,             0.80763,             0.87833,             0.45137,            0.039461,            0.027574,          0.00058385,            0.005644,            0.005644,            0.005644
                  46,            0.038896,            0.032427,          0.00040412,             0.87688,             0.81657,             0.87312,             0.45552,            0.038849,            0.027372,           0.0006739,            0.005545,            0.005545,            0.005545
                  47,            0.038732,            0.033847,          0.00038577,             0.86873,             0.81597,             0.87583,              0.4521,            0.039216,            0.027345,          0.00053019,            0.005446,            0.005446,            0.005446
                  48,            0.038682,            0.032978,          0.00036263,             0.86416,             0.82217,             0.87432,             0.45049,            0.039295,            0.027462,          0.00051274,            0.005347,            0.005347,            0.005347
                  49,             0.03848,            0.033025,          0.00041222,             0.86832,             0.81936,             0.87464,             0.45344,            0.039287,            0.027551,          0.00053758,            0.005248,            0.005248,            0.005248
                  50,            0.038483,            0.032289,          0.00037046,             0.86378,             0.82044,             0.87274,             0.44932,            0.039693,            0.027492,           0.0006362,            0.005149,            0.005149,            0.005149
                  51,            0.038513,            0.031964,          0.00040233,             0.87833,             0.81659,             0.88085,             0.45681,            0.039153,            0.027402,          0.00061759,             0.00505,             0.00505,             0.00505
                  52,            0.038159,            0.032308,          0.00032646,             0.88574,             0.82122,             0.88172,             0.45967,            0.038757,            0.027315,          0.00059253,            0.004951,            0.004951,            0.004951
                  53,            0.038155,             0.03234,          0.00035367,              0.8864,             0.81439,             0.87693,              0.4547,            0.039048,            0.027574,           0.0007436,            0.004852,            0.004852,            0.004852
                  54,            0.037775,            0.031344,          0.00034683,             0.88946,             0.80572,              0.8718,             0.45586,            0.039336,            0.027587,          0.00043062,            0.004753,            0.004753,            0.004753
                  55,            0.037559,            0.031814,          0.00032405,             0.87063,             0.81928,             0.87381,             0.45021,            0.039268,            0.028031,          0.00055466,            0.004654,            0.004654,            0.004654
                  56,            0.037579,            0.031385,           0.0003345,             0.87636,             0.82546,             0.88164,             0.46151,            0.038692,            0.027461,          0.00045561,            0.004555,            0.004555,            0.004555
                  57,            0.037564,            0.031783,          0.00034616,             0.88167,             0.81063,             0.87113,             0.45492,            0.039202,            0.028081,          0.00054109,            0.004456,            0.004456,            0.004456
                  58,            0.037442,            0.031661,          0.00032224,             0.88599,             0.81489,             0.88339,             0.46207,            0.038903,            0.027192,          0.00054195,            0.004357,            0.004357,            0.004357
                  59,            0.037498,            0.031842,           0.0003211,             0.87636,             0.81539,             0.87346,             0.45818,            0.038819,            0.027603,           0.0005163,            0.004258,            0.004258,            0.004258
                  60,            0.037259,            0.031138,          0.00035487,             0.88074,             0.81567,              0.8723,             0.45623,             0.03907,            0.027531,          0.00063681,            0.004159,            0.004159,            0.004159
                  61,            0.036917,             0.03145,          0.00031953,             0.88371,             0.82543,             0.88617,             0.46222,            0.039167,            0.027421,          0.00058325,             0.00406,             0.00406,             0.00406
                  62,            0.036867,            0.031213,          0.00028736,             0.86755,             0.83758,             0.88233,             0.46296,            0.038749,            0.027452,          0.00067537,            0.003961,            0.003961,            0.003961
                  63,            0.036655,            0.030782,           0.0002653,              0.8698,             0.82173,             0.87963,             0.46492,             0.03883,            0.027678,          0.00052143,            0.003862,            0.003862,            0.003862
                  64,            0.036714,            0.031173,          0.00028651,             0.88189,             0.82692,             0.88425,             0.46736,            0.038627,            0.027658,          0.00061019,            0.003763,            0.003763,            0.003763
                  65,            0.036625,            0.030933,          0.00026054,             0.88269,             0.82921,             0.88382,             0.46664,            0.038829,            0.027672,          0.00054918,            0.003664,            0.003664,            0.003664
                  66,            0.036409,            0.029994,          0.00028449,               0.879,             0.82089,             0.87902,             0.46544,            0.039047,            0.027594,          0.00060753,            0.003565,            0.003565,            0.003565
                  67,            0.036295,             0.03055,          0.00025951,             0.90126,             0.80889,             0.88039,             0.46345,            0.038891,            0.027722,          0.00049138,            0.003466,            0.003466,            0.003466
                  68,            0.036138,            0.030429,          0.00023093,             0.87941,             0.82071,             0.88229,             0.46564,            0.038797,            0.027614,          0.00045169,            0.003367,            0.003367,            0.003367
                  69,            0.035884,            0.030364,          0.00029238,             0.86791,              0.8413,             0.88366,             0.46104,            0.038774,            0.027699,          0.00046004,            0.003268,            0.003268,            0.003268
                  70,            0.036004,            0.030408,            0.000236,             0.88811,             0.82194,             0.88577,             0.46705,            0.038625,            0.027511,          0.00049249,            0.003169,            0.003169,            0.003169
                  71,            0.035952,            0.030133,          0.00029399,             0.88721,              0.8223,             0.87838,             0.46305,            0.038813,            0.027885,          0.00062756,             0.00307,             0.00307,             0.00307
                  72,            0.035702,            0.029615,          0.00025254,             0.88492,             0.82127,             0.88478,             0.46298,            0.039064,            0.027923,          0.00054168,            0.002971,            0.002971,            0.002971
                  73,            0.035707,            0.029982,          0.00024499,             0.87941,             0.81624,             0.88054,             0.46406,             0.03902,            0.027858,          0.00047207,            0.002872,            0.002872,            0.002872
                  74,            0.035454,            0.029216,          0.00024748,             0.87821,             0.82314,             0.88273,             0.46488,            0.039031,            0.027941,          0.00052852,            0.002773,            0.002773,            0.002773
                  75,            0.035147,            0.029859,          0.00023131,             0.87933,             0.82392,             0.88133,             0.46629,            0.038802,            0.027875,          0.00052452,            0.002674,            0.002674,            0.002674
                  76,            0.035263,            0.030468,          0.00024265,             0.85823,             0.82526,             0.87694,             0.45987,            0.039222,            0.028214,          0.00061427,            0.002575,            0.002575,            0.002575
                  77,            0.035124,            0.030164,          0.00024839,              0.8726,             0.81734,             0.87431,              0.4572,            0.039201,            0.028331,          0.00045041,            0.002476,            0.002476,            0.002476
                  78,            0.034984,             0.02933,          0.00023368,             0.88897,             0.80853,             0.88073,             0.46237,            0.039038,            0.028126,          0.00048964,            0.002377,            0.002377,            0.002377
                  79,            0.034726,             0.02888,          0.00023042,             0.88309,             0.81357,             0.87635,             0.46349,            0.038937,            0.028186,          0.00052323,            0.002278,            0.002278,            0.002278
                  80,            0.034777,            0.029332,          0.00020708,             0.88357,              0.8111,             0.87629,             0.46297,            0.039008,            0.028494,          0.00040456,            0.002179,            0.002179,            0.002179
                  81,            0.034405,            0.028855,          0.00022466,             0.87764,             0.81768,             0.87765,             0.46444,            0.038982,            0.028429,          0.00041454,             0.00208,             0.00208,             0.00208
                  82,            0.034102,            0.028389,          0.00021095,             0.86507,             0.82979,             0.87882,              0.4633,            0.038999,             0.02827,          0.00044299,            0.001981,            0.001981,            0.001981
                  83,            0.034246,              0.0288,           0.0002313,               0.877,             0.82589,             0.87975,              0.4642,            0.039093,            0.028418,          0.00046431,            0.001882,            0.001882,            0.001882
                  84,            0.034152,            0.028958,          0.00020201,             0.88814,             0.80869,              0.8778,             0.46339,            0.039092,            0.028389,          0.00042956,            0.001783,            0.001783,            0.001783
