               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.035132,            0.036138,          0.00027439,             0.88879,             0.83784,             0.90706,             0.52601,            0.032476,            0.030523,          0.00026467,            0.006535,            0.006535,            0.006535
                  37,            0.034927,            0.034386,          0.00025273,             0.91233,             0.86252,             0.92706,             0.53936,            0.031593,            0.028864,          0.00024569,            0.006436,            0.006436,            0.006436
                  38,            0.035767,            0.034514,          0.00024372,             0.89518,             0.84633,             0.90669,             0.48092,            0.039013,            0.030712,          0.00025277,            0.006337,            0.006337,            0.006337
                  39,            0.035159,            0.036225,          0.00024672,              0.9115,             0.80721,             0.88935,             0.51316,            0.032753,            0.030657,          0.00022724,            0.006238,            0.006238,            0.006238
                  40,             0.03482,            0.034227,          0.00026423,             0.91015,             0.84685,             0.91479,             0.53414,            0.031654,             0.02993,          0.00020953,            0.006139,            0.006139,            0.006139
                  41,            0.034432,            0.034574,          0.00024636,              0.9218,             0.87387,             0.92999,             0.53797,            0.032244,            0.028383,          0.00023842,             0.00604,             0.00604,             0.00604
                  42,            0.033256,            0.035133,          0.00020912,             0.91622,             0.87027,             0.92839,             0.53271,            0.031886,              0.0292,          0.00018196,            0.005941,            0.005941,            0.005941
                  43,            0.033614,            0.034882,          0.00019525,             0.91949,             0.87387,             0.92234,             0.54419,            0.031672,            0.029737,          0.00019077,            0.005842,            0.005842,            0.005842
                  44,            0.033503,            0.033851,          0.00020232,             0.90692,             0.84265,             0.91544,              0.5298,            0.031184,            0.028528,           0.0002054,            0.005743,            0.005743,            0.005743
                  45,            0.033147,            0.035251,          0.00021126,             0.93591,             0.84198,             0.92791,             0.53372,            0.032804,            0.028879,            0.000183,            0.005644,            0.005644,            0.005644
                  46,             0.03376,            0.034101,          0.00020863,             0.91678,             0.85349,             0.91944,             0.52726,            0.031702,            0.028934,          0.00020261,            0.005545,            0.005545,            0.005545
                  47,            0.032821,            0.033146,          0.00020889,             0.90587,             0.86695,              0.9251,             0.53641,            0.032071,            0.029823,          0.00019155,            0.005446,            0.005446,            0.005446
                  48,            0.032731,            0.032604,          0.00019886,              0.9077,             0.85053,             0.92782,             0.53281,            0.032228,             0.02858,          0.00018739,            0.005347,            0.005347,            0.005347
                  49,            0.033476,            0.033529,          0.00019534,             0.93439,             0.83784,              0.9177,             0.52885,            0.032099,            0.029341,          0.00018237,            0.005248,            0.005248,            0.005248
                  50,            0.032754,            0.033929,           0.0001845,              0.9067,             0.82301,             0.89661,             0.52482,            0.032326,            0.032513,          0.00016748,            0.005149,            0.005149,            0.005149
                  51,            0.032546,            0.032204,          0.00017491,              0.9216,             0.78559,             0.87544,             0.50831,            0.033411,             0.03476,          0.00015492,             0.00505,             0.00505,             0.00505
                  52,            0.032398,             0.03216,          0.00016983,             0.91715,             0.87767,             0.92736,              0.5445,             0.03101,            0.028625,          0.00016217,            0.004951,            0.004951,            0.004951
                  53,            0.032016,            0.032547,          0.00017178,              0.9166,             0.83604,              0.9063,             0.53359,            0.032827,            0.031898,          0.00016519,            0.004852,            0.004852,            0.004852
                  54,            0.031561,            0.032069,          0.00016727,             0.92388,             0.83423,             0.91356,             0.54219,            0.032224,            0.031744,          0.00015154,            0.004753,            0.004753,            0.004753
                  55,            0.032048,            0.032218,          0.00016555,             0.89303,             0.88748,             0.92896,             0.55616,            0.031853,            0.029745,          0.00015242,            0.004654,            0.004654,            0.004654
                  56,            0.031708,            0.031885,          0.00016825,             0.90445,             0.86986,              0.9275,             0.55225,            0.032015,            0.030382,          0.00015485,            0.004555,            0.004555,            0.004555
                  57,            0.031384,            0.032694,          0.00015569,             0.89195,             0.86126,             0.91178,             0.54605,            0.031762,            0.030781,          0.00013602,            0.004456,            0.004456,            0.004456
                  58,            0.031039,            0.031448,          0.00014906,             0.91519,             0.87387,             0.93355,              0.5349,            0.031351,            0.029299,          0.00014228,            0.004357,            0.004357,            0.004357
                  59,            0.030548,            0.032094,          0.00014673,             0.91012,             0.87581,             0.93383,             0.54491,            0.032564,            0.028961,          0.00014158,            0.004258,            0.004258,            0.004258
                  60,            0.030757,            0.031892,          0.00014287,             0.92164,             0.85405,             0.92251,             0.54835,            0.031971,            0.029686,          0.00013213,            0.004159,            0.004159,            0.004159
                  61,            0.030519,            0.030638,          0.00013635,             0.91776,             0.86457,             0.92491,             0.54833,            0.031367,            0.030088,          0.00013651,             0.00406,             0.00406,             0.00406
                  62,            0.030715,            0.032082,          0.00013716,             0.92453,             0.83243,             0.91183,             0.54066,            0.032563,            0.031281,          0.00013304,            0.003961,            0.003961,            0.003961
                  63,            0.030143,            0.030227,          0.00012563,             0.91831,              0.8305,              0.9107,             0.53942,            0.031907,            0.030535,          0.00013565,            0.003862,            0.003862,            0.003862
                  64,            0.030705,            0.030506,          0.00012763,             0.90298,             0.88882,             0.93291,             0.55117,            0.031576,            0.029072,          0.00012662,            0.003763,            0.003763,            0.003763
                  65,            0.030312,            0.030887,           0.0001315,             0.92789,             0.85782,             0.92963,              0.5425,            0.031212,             0.03046,          0.00011635,            0.003664,            0.003664,            0.003664
                  66,            0.030345,            0.030753,          0.00012505,             0.92443,             0.85766,             0.92848,             0.55274,             0.03121,            0.029972,          0.00012106,            0.003565,            0.003565,            0.003565
                  67,            0.030739,            0.032206,          0.00012625,             0.91292,             0.88775,             0.93595,             0.56081,            0.030974,            0.028555,          0.00011839,            0.003466,            0.003466,            0.003466
                  68,            0.029234,            0.029846,          0.00012199,              0.9388,             0.85678,             0.92859,             0.55964,            0.031567,            0.029675,           0.0001093,            0.003367,            0.003367,            0.003367
                  69,            0.029541,            0.031403,           0.0001197,             0.93671,             0.85586,              0.9246,             0.55457,            0.032506,            0.030468,          0.00012107,            0.003268,            0.003268,            0.003268
                  70,            0.029317,            0.030762,          0.00013287,             0.91441,             0.87207,             0.92554,             0.55334,            0.031138,            0.030382,          0.00011556,            0.003169,            0.003169,            0.003169
                  71,            0.028969,            0.030149,          0.00011968,              0.9283,              0.8398,             0.91741,             0.55248,            0.031416,            0.030056,          0.00011054,             0.00307,             0.00307,             0.00307
                  72,            0.028453,            0.029164,          0.00011458,             0.90882,             0.88002,             0.93201,              0.5473,            0.031991,            0.030931,          0.00010359,            0.002971,            0.002971,            0.002971
                  73,            0.029279,            0.029906,          0.00011358,              0.9125,             0.85766,             0.92213,             0.54615,            0.030768,            0.029745,          9.9123e-05,            0.002872,            0.002872,            0.002872
                  74,             0.02868,            0.030685,          0.00010604,             0.91368,             0.87725,             0.92758,             0.56012,            0.031194,              0.0306,          9.9742e-05,            0.002773,            0.002773,            0.002773
                  75,            0.028235,            0.030461,          0.00010547,             0.89682,             0.86667,             0.91977,             0.56107,            0.031974,            0.032021,          0.00010461,            0.002674,            0.002674,            0.002674
                  76,            0.028397,            0.028726,          9.8964e-05,             0.91609,              0.8459,             0.92345,              0.5615,            0.031554,            0.032436,          0.00010309,            0.002575,            0.002575,            0.002575
                  77,            0.028584,            0.029668,          9.5858e-05,             0.92522,             0.86126,             0.92608,             0.55706,            0.030739,            0.030506,          9.0471e-05,            0.002476,            0.002476,            0.002476
                  78,            0.028292,            0.029162,          9.5228e-05,             0.90954,             0.88829,             0.93451,             0.56254,            0.031341,            0.029202,          8.2949e-05,            0.002377,            0.002377,            0.002377
                  79,            0.027968,            0.029941,          9.6595e-05,             0.93261,             0.86126,             0.93367,             0.55851,            0.030951,            0.029963,          8.3634e-05,            0.002278,            0.002278,            0.002278
                  80,            0.027957,            0.029787,          9.1408e-05,             0.91845,             0.87255,             0.93334,             0.54835,            0.031856,            0.029947,           8.918e-05,            0.002179,            0.002179,            0.002179
                  81,            0.027489,            0.028292,           8.974e-05,             0.90864,             0.87387,             0.93369,             0.56161,            0.030743,            0.029371,          7.4485e-05,             0.00208,             0.00208,             0.00208
                  82,            0.027629,            0.029504,           8.454e-05,             0.90413,             0.88829,             0.94212,             0.55959,            0.031487,            0.029165,          7.3546e-05,            0.001981,            0.001981,            0.001981
                  83,            0.027596,            0.028978,          8.4558e-05,             0.92258,             0.85884,             0.93602,             0.56367,            0.031371,              0.0301,          6.7994e-05,            0.001882,            0.001882,            0.001882
                  84,            0.027574,            0.029326,          8.0548e-05,             0.91349,             0.86126,             0.92901,             0.56678,            0.031101,            0.030365,          6.5973e-05,            0.001783,            0.001783,            0.001783
                  85,            0.027085,            0.029013,          8.2694e-05,             0.89401,             0.88649,             0.93318,             0.56565,            0.031093,            0.030693,          6.8742e-05,            0.001684,            0.001684,            0.001684
                  86,            0.027543,            0.028722,          8.0025e-05,             0.90223,             0.87748,             0.93559,              0.5549,            0.030988,              0.0305,          6.7851e-05,            0.001585,            0.001585,            0.001585
